season,date,regular,playoffs,away_team,home_team,score_away,score_home,q1_away,q2_away,q3_away,q4_away,ot_away,q1_home,q2_home,q3_home,q4_home,ot_home,whos_favored,spread,total,away_ml,home_ml,h2_spread,h2_total,id_spread,id_total,home_won,home_elo_before,away_elo_before,home_elo_after,away_elo_after,elo_diff,elo_prob_home
2020,2019-10-22,True,False,no,tor,122,130,30,31,25,31,5,27,29,32,29,13,home,6.5,229.5,230.0,-280.0,6.0,113.0,1.0,1,True,1663.1568698493743,1282.0487445324954,1667.2865905806254,1277.9190238012443,381.10812531687884,0.9410041803309978
2020,2019-10-22,True,False,lal,lac,102,112,25,29,31,17,0,22,40,23,27,0,away,3.5,224.0,-180.0,150.0,5.0,110.5,0.0,0,True,1569.3368408109122,1486.0536821548708,1594.489745544882,1460.900777420901,83.28315865604145,0.7417458855510195
2020,2019-10-23,True,False,ny,sa,111,120,15,36,33,27,0,22,37,24,37,0,home,11.0,214.5,525.0,-750.0,3.5,104.5,0.0,1,True,1595.1654829567506,1256.6828273928927,1600.7807844885338,1251.0675258611095,338.48265556385786,0.9258147670542382
2020,2019-10-23,True,False,sac,phx,95,124,29,30,17,19,0,25,29,32,38,0,away,1.0,232.5,-115.0,-105.0,2.0,114.0,0.0,0,True,1270.6975741179965,1405.0014716034582,1352.88794812504,1322.8110975964146,-134.30389748546168,0.45079251922105246
2020,2019-10-23,True,False,okc,utah,95,100,12,34,28,21,0,23,26,19,32,0,home,9.0,221.5,375.0,-500.0,4.5,107.0,0.0,0,True,1630.1366556294743,1603.4725502902384,1655.1228619493272,1578.4863439703854,26.664105339235903,0.674615908936133
2020,2019-10-23,True,False,wsh,dal,100,108,25,23,20,32,0,24,38,29,17,0,home,9.0,220.0,350.0,-450.0,1.0,105.5,0.0,0,True,1392.2331642418737,1312.832628427006,1415.7495561976123,1289.3162364712675,79.40053581486768,0.7374414322165419
2020,2019-10-23,True,False,min,bkn,127,126,33,35,20,27,12,22,34,37,22,11,home,3.5,229.0,142.0,-165.0,5.0,112.5,0.0,1,False,1589.6796447051593,1382.6686090997946,1568.0979056301676,1404.2503481747863,207.01103560536467,0.8541212773502721
2020,2019-10-23,True,False,chi,cha,125,126,28,27,40,30,0,37,26,33,30,0,away,3.5,216.5,-170.0,145.0,4.0,112.0,0.0,1,True,1543.2562810202835,1212.0788937314235,1545.0233003175451,1210.3118744341618,331.17738728886,0.9228743057296493
2020,2019-10-23,True,False,bos,phi,93,107,25,23,20,25,0,20,29,28,30,0,home,5.5,214.5,190.0,-240.0,3.5,110.5,1.0,0,True,1483.6424547546158,1597.957784809514,1545.6729164264584,1535.9273231376712,-114.31533005489814,0.47941023425606877
2020,2019-10-23,True,False,det,ind,119,110,27,27,29,36,0,24,31,31,24,0,home,7.0,211.0,240.0,-300.0,4.5,104.0,0.0,1,False,1480.3421870201446,1477.7472079471272,1415.3156192677088,1542.773775699563,2.5949790730173845,0.6434991710099087
2020,2019-10-23,True,False,den,por,108,100,24,30,19,35,0,27,23,24,26,0,away,1.5,217.5,-120.0,100.0,1.0,106.0,1.0,0,False,1698.2304435215494,1592.2237388710726,1631.2729735178448,1659.1812088747772,106.00670465047688,0.7660015887397246
2020,2019-10-23,True,False,mem,mia,101,120,32,28,24,17,0,24,30,29,37,0,home,6.5,213.0,240.0,-300.0,4.5,104.5,1.0,1,True,1486.13949828582,1490.3606385006362,1534.3236991550002,1442.176437631456,-4.22114021481616,0.6344481501344648
2020,2019-10-23,True,False,cle,orl,85,94,24,17,24,20,0,28,27,16,23,0,home,9.5,211.5,400.0,-550.0,1.0,108.0,0.0,0,True,1697.1116819883346,1269.3295940836715,1700.356735089888,1266.0845409821181,427.78208790466306,0.95426850784922
2020,2019-10-24,True,False,lac,gs,141,122,35,30,46,30,0,29,25,33,35,0,home,0.0,229.5,-110.0,-110.0,2.0,110.5,0.0,1,False,1629.2630467427675,1594.489745544882,1542.0341758378802,1681.7186164497693,34.77330119788553,0.6847779870569307
2020,2019-10-24,True,False,mil,hou,117,111,23,27,28,39,0,30,36,21,24,0,home,1.5,231.0,100.0,-120.0,4.5,117.5,0.0,0,False,1771.2549029494062,1659.4519090151493,1711.808576542476,1718.8982354220796,111.80299393425685,0.7719290789279282
2020,2019-10-24,True,False,atl,det,117,100,38,22,31,26,0,32,31,18,19,0,home,1.5,221.5,105.0,-125.0,0.0,110.0,0.0,0,False,1542.773775699563,1472.4429909461844,1456.3671596043125,1558.8496070414349,70.33078475337857,0.7272079743600336
2020,2019-10-25,True,False,dal,no,123,116,27,45,23,28,0,41,23,29,23,0,home,2.0,227.0,110.0,-130.0,3.5,111.5,0.0,1,False,1277.9190238012443,1415.7495561976123,1237.132957987809,1456.5356220110475,-137.83053239636797,0.445771627927377
2020,2019-10-25,True,False,tor,bos,106,112,21,28,33,24,0,22,28,26,36,0,home,2.5,213.0,120.0,-140.0,1.0,104.5,1.0,1,True,1535.9273231376712,1667.2865905806254,1582.5908871297636,1620.623026588533,-131.3592674429542,0.45499254125906796
2020,2019-10-25,True,False,min,cha,121,99,30,28,45,18,0,32,24,25,18,0,away,5.0,225.0,-220.0,180.0,2.5,109.5,1.0,0,False,1545.0233003175451,1404.2503481747863,1448.279325505825,1500.9943229865066,140.77295214275887,0.799952982236549
2020,2019-10-25,True,False,wsh,okc,97,85,28,24,26,19,0,24,22,24,15,0,home,8.5,218.0,300.0,-400.0,8.0,106.5,0.0,0,False,1578.4863439703854,1289.3162364712675,1499.3645227320774,1368.4380577095756,289.1701074991179,0.9038056062002781
2020,2019-10-25,True,False,phx,den,107,108,21,24,17,33,12,15,24,25,31,13,home,12.0,219.5,650.0,-1000.0,10.5,111.5,0.0,0,True,1659.1812088747772,1352.88794812504,1661.2348217566737,1350.8343352431436,306.2932607497371,0.9120408287719078
