season,date,regular,playoffs,away_team,home_team,score_away,score_home,q1_away,q2_away,q3_away,q4_away,ot_away,q1_home,q2_home,q3_home,q4_home,ot_home,whos_favored,spread,total,away_ml,home_ml,h2_spread,h2_total,id_spread,id_total,home_won
2022,2021-10-21,True,False,mil,mia,95,137,17,26,26,26,0,40,32,33,32,0,home,3.0,222.5,130.0,-150.0,5.5,114.5,1.0,1,True
2022,2021-10-21,True,False,lac,gs,113,115,27,40,26,20,0,44,22,24,25,0,home,4.0,229.0,160.0,-180.0,4.0,116.5,0.0,0,True
2022,2021-10-22,True,False,utah,sac,110,101,24,22,35,29,0,26,26,28,21,0,away,6.5,227.0,-240.0,200.0,5.0,116.5,1.0,0,False
2022,2021-10-22,True,False,phx,lal,115,105,23,34,37,21,0,26,18,23,38,0,home,1.5,222.0,105.0,-125.0,5.0,112.5,0.0,0,False
2022,2021-10-22,True,False,sa,den,96,102,22,28,20,26,0,26,27,26,23,0,home,7.5,222.0,260.0,-310.0,4.0,108.0,0.0,0,True
2022,2021-10-22,True,False,no,chi,112,128,17,30,28,37,0,28,37,27,36,0,home,7.0,222.5,235.0,-275.0,2.0,113.5,1.0,1,True
2022,2021-10-22,True,False,okc,hou,91,124,21,26,26,18,0,34,35,31,24,0,home,2.5,221.0,130.0,-150.0,5.5,107.0,1.0,0,True
2022,2021-10-22,True,False,ind,wsh,134,135,36,37,23,27,11,32,41,33,17,12,away,2.0,225.5,-130.0,110.0,1.5,111.5,0.0,1,True
2022,2021-10-22,True,False,tor,bos,115,83,23,28,33,31,0,23,24,17,19,0,home,7.0,217.5,240.0,-280.0,6.5,105.0,0.0,0,False
2022,2021-10-22,True,False,cha,cle,123,112,27,27,36,33,0,30,29,30,23,0,away,2.5,226.0,-135.0,115.0,2.0,111.0,1.0,1,False
2022,2021-10-22,True,False,ny,orl,121,96,36,29,21,35,0,16,19,29,32,0,away,7.5,212.0,-350.0,290.0,3.5,103.5,1.0,1,False
2022,2021-10-22,True,False,bkn,phi,114,109,28,27,30,29,0,34,28,29,18,0,away,1.0,224.5,-120.0,100.0,2.5,109.5,1.0,0,False
2022,2021-10-23,True,False,mem,lac,120,114,25,34,38,23,0,34,28,27,25,0,home,4.0,226.0,155.0,-175.0,1.5,115.5,0.0,1,False
2022,2021-10-23,True,False,phx,por,105,134,24,23,34,24,0,30,37,39,28,0,home,3.0,229.0,135.0,-155.0,4.0,116.5,1.0,1,True
2022,2021-10-23,True,False,det,chi,82,97,28,15,11,28,0,31,23,25,18,0,home,8.0,213.5,280.0,-340.0,1.0,104.0,1.0,0,True
2022,2021-10-23,True,False,mil,sa,121,111,32,24,29,36,0,32,20,29,30,0,away,6.0,225.5,-250.0,210.0,2.5,114.5,1.0,1,False
2022,2021-10-23,True,False,dal,tor,103,95,18,27,29,29,0,25,26,21,23,0,away,5.0,217.5,-190.0,170.0,4.5,105.0,1.0,0,False
2022,2021-10-23,True,False,mia,ind,91,102,24,22,17,23,5,28,28,8,22,16,away,3.0,222.0,-155.0,135.0,4.5,107.5,0.0,0,True
2022,2021-10-23,True,False,atl,cle,95,101,27,28,17,23,0,24,28,31,18,0,away,8.5,223.5,-360.0,300.0,4.5,109.5,0.0,0,True
2022,2021-10-23,True,False,no,min,89,96,27,14,26,22,0,28,26,15,27,0,home,7.5,228.5,260.0,-310.0,0.5,115.5,0.0,0,True
2022,2021-10-24,True,False,cha,bkn,111,95,27,23,29,32,0,31,27,20,17,0,home,9.0,233.0,350.0,-420.0,3.0,114.5,0.0,0,False
2022,2021-10-24,True,False,orl,ny,110,104,27,25,22,36,0,29,28,23,24,0,home,12.0,212.0,600.0,-900.0,5.5,108.0,0.0,1,False
2022,2021-10-24,True,False,bos,hou,107,97,22,31,36,18,0,30,21,21,25,0,away,5.0,221.5,-210.0,180.0,3.5,113.0,1.0,0,False
2022,2021-10-24,True,False,phi,okc,115,103,36,23,28,28,0,26,25,27,25,0,away,9.5,216.0,-500.0,400.0,3.0,106.0,1.0,1,False
2022,2021-10-24,True,False,gs,sac,119,107,29,31,30,29,0,31,31,26,19,0,away,3.0,234.5,-150.0,130.0,3.5,114.5,1.0,0,False
2022,2021-10-24,True,False,mem,lal,118,121,24,32,34,28,0,29,33,25,34,0,home,5.5,225.5,180.0,-210.0,1.5,115.0,0.0,1,True
2022,2021-10-25,True,False,por,lac,86,116,17,25,19,25,0,31,25,35,25,0,home,2.5,229.5,120.0,-140.0,4.0,117.0,1.0,0,True
2022,2021-10-25,True,False,cle,den,99,87,29,21,25,24,0,24,22,24,17,0,home,9.5,221.0,400.0,-500.0,7.5,107.0,0.0,0,False
2022,2021-10-25,True,False,no,min,107,98,25,29,26,27,0,19,24,30,25,0,home,5.5,224.5,190.0,-220.0,6.0,113.5,0.0,0,False
2022,2021-10-25,True,False,wsh,bkn,90,104,20,22,22,26,0,38,21,23,22,0,home,6.0,229.0,200.0,-240.0,2.0,111.5,1.0,0,True
2022,2021-10-25,True,False,mil,ind,119,109,34,32,35,18,0,30,27,29,23,0,away,1.0,229.5,-115.0,-105.0,2.5,117.5,1.0,0,False
2022,2021-10-25,True,False,chi,tor,111,108,24,37,31,19,0,24,27,29,28,0,away,2.0,213.5,-135.0,115.0,2.5,109.5,1.0,1,False
2022,2021-10-25,True,False,orl,mia,90,107,15,29,26,20,0,27,30,24,26,0,home,13.5,211.5,700.0,-1100.0,4.0,108.0,1.0,0,True
2022,2021-10-25,True,False,bos,cha,140,129,33,35,26,28,18,33,33,31,25,7,away,2.0,225.0,-130.0,110.0,1.0,115.0,1.0,1,False
2022,2021-10-25,True,False,det,atl,104,122,18,36,25,25,0,28,34,33,27,0,home,11.5,212.5,525.0,-750.0,4.0,104.5,1.0,1,True
2022,2021-10-26,True,False,den,utah,110,122,31,33,26,20,0,35,31,25,31,0,home,7.5,218.5,265.0,-320.0,6.0,106.5,1.0,1,True
2022,2021-10-26,True,False,lal,sa,125,121,27,34,24,29,11,29,33,35,17,7,home,2.0,220.0,115.0,-135.0,1.0,109.0,0.0,1,False
2022,2021-10-26,True,False,hou,dal,106,116,31,29,28,18,0,27,30,34,25,0,home,11.0,222.5,475.0,-650.0,8.5,109.0,0.0,0,True
2022,2021-10-26,True,False,gs,okc,106,98,29,19,33,25,0,34,25,17,22,0,away,11.0,223.5,-600.0,450.0,11.0,108.5,0.0,0,False
2022,2021-10-26,True,False,phi,ny,99,112,26,16,30,27,0,23,39,28,22,0,home,1.0,217.0,100.0,-120.0,5.5,105.5,1.0,0,True
2022,2021-10-27,True,False,cle,lac,92,79,23,24,25,20,0,14,26,24,15,0,home,8.5,219.0,290.0,-350.0,8.0,106.0,0.0,0,False
2022,2021-10-27,True,False,sac,phx,110,107,23,30,29,28,0,29,32,15,31,0,home,8.0,224.5,300.0,-360.0,1.5,110.0,0.0,0,False
2022,2021-10-27,True,False,min,mil,113,108,44,22,28,19,0,34,24,21,29,0,home,5.5,231.0,195.0,-235.0,6.0,113.0,0.0,0,False
2022,2021-10-27,True,False,lal,okc,115,123,41,31,23,20,0,19,37,41,26,0,away,5.5,217.0,-220.0,190.0,1.5,106.5,0.0,1,True
2022,2021-10-27,True,False,mem,por,96,116,27,30,20,19,0,24,27,36,29,0,home,2.5,233.0,115.0,-135.0,3.0,117.5,1.0,0,True
2022,2021-10-27,True,False,atl,no,102,99,19,34,31,18,0,33,26,18,22,0,away,5.0,220.5,-200.0,175.0,5.0,108.5,0.0,0,False
2022,2021-10-27,True,False,ind,tor,100,118,24,24,23,29,0,29,28,30,31,0,home,1.0,214.0,100.0,-120.0,2.5,105.5,1.0,1,True
2022,2021-10-27,True,False,mia,bkn,106,93,29,20,32,25,0,22,29,23,19,0,home,3.5,218.0,140.0,-160.0,1.5,106.5,0.0,0,False
2022,2021-10-27,True,False,cha,orl,120,111,31,33,27,29,0,31,30,32,18,0,away,5.5,221.0,-210.0,180.0,3.0,107.0,1.0,1,False
2022,2021-10-27,True,False,wsh,bos,116,107,24,38,25,29,0,19,33,34,21,0,home,4.0,224.0,155.0,-175.0,5.0,109.0,0.0,0,False
2022,2021-10-28,True,False,det,phi,102,110,22,24,21,35,0,21,31,27,31,0,home,11.0,211.0,450.0,-600.0,4.5,102.5,0.0,1,True
2022,2021-10-28,True,False,atl,wsh,111,122,32,23,31,25,0,33,31,36,22,0,away,4.0,222.5,-170.0,150.0,4.5,109.5,0.0,1,True
2022,2021-10-28,True,False,ny,chi,104,103,27,28,27,22,0,25,26,22,30,0,home,1.5,216.5,100.0,-120.0,1.0,104.5,0.0,0,False
2022,2021-10-28,True,False,utah,hou,122,91,32,29,31,30,0,18,22,32,19,0,away,9.5,222.5,-450.0,375.0,0.5,113.5,1.0,0,False
2022,2021-10-28,True,False,sa,dal,99,104,25,24,27,23,0,15,32,29,28,0,home,6.5,219.5,220.0,-260.0,5.0,107.0,0.0,0,True
2022,2021-10-28,True,False,mem,gs,104,101,20,25,28,25,6,37,18,24,19,3,home,6.0,228.0,200.0,-240.0,0.0,116.0,0.0,0,False
2022,2021-10-29,True,False,dal,den,75,106,21,23,12,19,0,29,25,33,19,0,home,4.0,216.5,145.0,-165.0,1.0,105.0,1.0,0,True
2022,2021-10-29,True,False,cle,lal,101,113,28,26,31,16,0,21,33,34,25,0,home,8.0,221.5,290.0,-350.0,5.5,107.0,1.0,0,True
2022,2021-10-29,True,False,lac,por,92,111,24,16,27,25,0,25,23,28,35,0,home,3.5,223.5,140.0,-160.0,0.5,113.5,1.0,0,True
2022,2021-10-29,True,False,orl,tor,109,110,20,31,27,31,0,23,31,23,33,0,home,9.5,206.5,380.0,-460.0,5.0,105.5,0.0,1,True
2022,2021-10-29,True,False,ind,bkn,98,105,38,17,19,24,0,26,32,27,20,0,home,8.5,223.0,340.0,-410.0,4.5,107.5,0.0,0,True
2022,2021-10-29,True,False,cha,mia,99,114,22,24,29,24,0,33,31,20,30,0,home,7.0,221.5,240.0,-280.0,2.0,106.0,1.0,0,True
2022,2021-10-29,True,False,sac,no,113,109,33,26,18,36,0,26,22,24,37,0,away,1.5,221.0,-120.0,100.0,3.0,108.5,1.0,1,False
2022,2021-10-30,True,False,bos,wsh,112,115,20,27,26,30,9,25,28,23,27,12,home,2.0,223.5,110.0,-130.0,1.0,113.0,1.0,1,True
2022,2021-10-30,True,False,orl,det,103,110,20,27,26,30,0,25,23,34,28,0,home,6.0,207.5,200.0,-240.0,3.5,105.0,1.0,1,True
2022,2021-10-30,True,False,ny,no,123,117,34,29,25,35,0,28,31,24,34,0,away,8.0,214.0,-360.0,300.0,4.0,104.0,0.0,1,False
2022,2021-10-30,True,False,tor,ind,97,94,22,24,21,30,0,25,22,19,28,0,home,3.0,212.0,125.0,-145.0,2.0,103.5,0.0,0,False
2022,2021-10-30,True,False,atl,phi,94,122,15,31,23,25,0,28,32,29,33,0,home,3.5,216.5,145.0,-165.0,3.0,105.0,1.0,0,True
2022,2021-10-30,True,False,utah,chi,99,107,24,33,15,27,0,25,29,25,28,0,away,3.5,218.5,-160.0,140.0,1.0,111.0,0.0,0,True
2022,2021-10-30,True,False,sa,mil,102,93,27,18,24,33,0,24,23,20,26,0,home,7.0,223.5,240.0,-280.0,3.5,109.0,0.0,0,False
2022,2021-10-30,True,False,mia,mem,129,103,38,29,35,27,0,22,32,25,24,0,home,3.5,215.0,135.0,-155.0,5.5,105.0,0.0,1,False
2022,2021-10-30,True,False,okc,gs,82,103,20,24,14,24,0,28,27,27,21,0,home,12.5,217.0,600.0,-900.0,4.0,105.0,1.0,0,True
2022,2021-10-30,True,False,den,min,93,91,23,20,26,24,0,32,15,26,18,0,home,1.5,219.5,105.0,-125.0,1.0,106.0,0.0,0,False
2022,2021-10-30,True,False,cle,phx,92,101,31,15,19,27,0,24,26,28,23,0,home,10.0,216.0,400.0,-500.0,5.5,105.0,0.0,0,True
2022,2021-10-31,True,False,det,bkn,91,117,25,24,25,17,0,28,36,32,21,0,home,12.0,211.0,600.0,-900.0,3.5,102.0,1.0,0,True
2022,2021-10-31,True,False,utah,mil,107,95,30,27,27,23,0,23,25,21,26,0,away,4.5,222.0,-185.0,165.0,0.5,114.5,1.0,0,False
2022,2021-10-31,True,False,hou,lal,85,95,15,20,19,31,0,27,27,21,20,0,home,11.0,224.5,475.0,-650.0,1.0,109.0,0.0,0,True
2022,2021-10-31,True,False,sac,dal,99,105,22,25,25,27,0,31,22,29,23,0,home,4.5,218.5,165.0,-185.0,1.0,107.0,1.0,0,True
2022,2021-10-31,True,False,por,cha,113,125,29,31,28,25,0,27,26,36,36,0,away,2.0,231.0,-125.0,105.0,1.0,112.0,0.0,1,True
2022,2021-11-01,True,False,orl,min,115,97,26,27,19,43,0,32,26,20,19,0,home,8.5,217.0,320.0,-380.0,3.5,109.0,0.0,0,False
2022,2021-11-01,True,False,den,mem,97,106,26,32,15,24,0,31,29,22,24,0,home,2.0,215.5,115.0,-135.0,1.0,105.5,1.0,0,True
2022,2021-11-01,True,False,chi,bos,128,114,34,25,30,39,0,35,32,36,11,0,home,3.0,215.5,120.0,-140.0,2.5,106.0,0.0,1,False
2022,2021-11-01,True,False,wsh,atl,111,118,23,37,17,34,0,34,29,21,34,0,home,5.5,222.0,175.0,-200.0,2.5,106.0,1.0,1,True
2022,2021-11-01,True,False,okc,lac,94,99,23,21,30,20,0,14,26,26,33,0,home,12.5,210.0,550.0,-800.0,10.0,103.0,0.0,0,True
2022,2021-11-01,True,False,sa,ind,118,131,33,23,27,35,0,43,35,31,22,0,home,2.5,215.5,120.0,-140.0,5.0,105.0,1.0,1,True
2022,2021-11-01,True,False,por,phi,103,113,21,32,28,22,0,27,27,32,27,0,away,2.0,221.5,-125.0,105.0,2.5,108.0,0.0,0,True
2022,2021-11-01,True,False,cle,cha,113,110,40,25,23,25,0,21,28,27,34,0,home,5.0,220.0,180.0,-210.0,7.0,106.0,0.0,1,False
2022,2021-11-01,True,False,tor,ny,113,104,26,27,38,22,0,34,23,22,25,0,home,7.5,209.0,250.0,-300.0,3.5,103.0,0.0,1,False
2022,2021-11-02,True,False,mil,det,117,89,27,30,33,27,0,20,19,23,27,0,away,4.5,211.5,-180.0,160.0,2.5,108.5,1.0,0,False
2022,2021-11-02,True,False,mia,dal,125,110,24,46,29,26,0,30,32,26,22,0,away,2.5,209.5,-140.0,120.0,0.5,103.5,1.0,1,False
2022,2021-11-02,True,False,sac,utah,113,119,29,30,28,26,0,33,25,32,29,0,home,9.5,223.5,340.0,-410.0,7.0,108.5,0.0,1,True
2022,2021-11-02,True,False,no,phx,100,112,36,23,23,18,0,22,26,28,36,0,home,10.0,215.0,375.0,-450.0,8.0,111.0,1.0,0,True
2022,2021-11-02,True,False,hou,lal,117,119,35,35,19,28,0,32,32,23,32,0,home,11.0,219.5,450.0,-600.0,9.5,107.0,0.0,1,True
2022,2021-11-03,True,False,den,mem,106,108,19,36,28,23,0,37,19,22,30,0,away,1.0,215.5,-125.0,105.0,0.0,105.5,0.0,0,True
2022,2021-11-03,True,False,cha,gs,92,114,26,26,15,25,0,21,32,27,34,0,home,6.0,226.5,200.0,-240.0,3.5,109.5,1.0,0,True
2022,2021-11-03,True,False,dal,sa,109,108,28,31,22,28,0,28,30,25,25,0,away,2.0,217.0,-130.0,110.0,1.0,106.5,0.0,2,False
2022,2021-11-03,True,False,lac,min,126,115,27,31,45,23,0,23,31,34,27,0,away,2.5,212.5,-140.0,120.0,0.5,107.0,1.0,1,False
2022,2021-11-03,True,False,atl,bkn,108,117,28,31,20,29,0,35,26,34,22,0,home,4.5,221.0,165.0,-185.0,2.5,109.0,1.0,1,True
2022,2021-11-03,True,False,no,sac,99,112,26,26,35,12,0,27,29,36,20,0,home,6.0,219.0,190.0,-220.0,2.0,111.0,1.0,0,True
2022,2021-11-03,True,False,chi,phi,98,103,19,25,28,26,0,29,29,26,19,0,home,2.5,215.5,120.0,-140.0,2.5,109.0,1.0,0,True
2022,2021-11-03,True,False,tor,wsh,109,100,29,30,27,23,0,29,19,29,23,0,home,3.5,212.0,140.0,-160.0,5.0,104.0,0.0,0,False
2022,2021-11-03,True,False,bos,orl,92,79,26,18,31,17,0,28,18,10,23,0,away,7.0,212.5,-300.0,250.0,5.5,108.5,1.0,0,False
2022,2021-11-03,True,False,por,cle,104,107,26,27,24,27,0,23,37,27,20,0,away,5.5,216.5,-210.0,180.0,5.5,105.5,0.0,0,True
2022,2021-11-03,True,False,ny,ind,98,111,22,28,25,23,0,36,23,21,31,0,home,1.0,216.0,-105.0,-115.0,2.5,105.5,1.0,0,True
2022,2021-11-04,True,False,phi,det,109,98,31,32,23,23,0,32,34,16,16,0,away,4.5,207.5,-190.0,170.0,4.5,102.0,1.0,0,False
2022,2021-11-04,True,False,utah,atl,116,98,15,24,36,41,0,16,24,34,24,0,away,1.5,218.5,-120.0,100.0,2.0,111.5,1.0,0,False
2022,2021-11-04,True,False,bos,mia,95,78,18,33,24,20,0,24,9,24,21,0,home,6.5,213.5,225.0,-265.0,8.5,108.0,0.0,0,False
2022,2021-11-04,True,False,hou,phx,111,123,30,31,25,25,0,36,20,37,30,0,home,11.5,220.0,500.0,-700.0,10.0,108.0,1.0,1,True
2022,2021-11-04,True,False,okc,lal,107,104,21,27,24,35,0,25,27,28,24,0,home,10.5,214.0,475.0,-650.0,5.5,105.0,0.0,0,False
2022,2021-11-05,True,False,ind,por,106,110,19,34,30,23,0,24,35,23,28,0,home,6.0,222.5,180.0,-210.0,2.0,109.0,0.0,0,True
2022,2021-11-05,True,False,cha,sac,110,140,22,31,36,21,0,41,33,32,34,0,home,2.0,232.0,115.0,-135.0,5.0,110.0,1.0,1,True
2022,2021-11-05,True,False,no,gs,85,126,31,19,16,19,0,38,16,34,38,0,home,9.5,213.5,390.0,-480.0,4.5,108.5,1.0,0,True
2022,2021-11-05,True,False,lac,min,104,84,23,24,28,29,0,33,24,15,12,0,away,2.5,215.5,-140.0,120.0,4.5,111.0,1.0,0,False
2022,2021-11-05,True,False,sa,orl,102,89,30,19,23,30,0,20,16,26,27,0,away,4.0,213.0,-170.0,150.0,2.0,104.0,1.0,0,False
2022,2021-11-05,True,False,ny,mil,113,98,19,37,32,25,0,38,25,20,15,0,home,3.5,217.0,145.0,-165.0,0.0,104.0,0.0,0,False
2022,2021-11-05,True,False,mem,wsh,87,115,31,16,21,19,0,35,25,31,24,0,home,2.5,220.5,120.0,-140.0,3.0,111.0,1.0,0,True
2022,2021-11-05,True,False,bkn,det,96,90,28,11,39,18,0,23,16,23,28,0,away,9.5,210.5,-500.0,400.0,7.0,107.5,0.0,0,False
2022,2021-11-05,True,False,cle,tor,102,101,28,20,26,28,0,29,28,23,21,0,home,6.0,204.0,195.0,-230.0,1.0,99.0,0.0,0,False
2022,2021-11-06,True,False,atl,phx,117,121,26,32,40,19,0,25,34,27,35,0,home,3.0,222.0,145.0,-165.0,2.5,108.5,1.0,1,True
2022,2021-11-06,True,False,bos,dal,104,107,15,25,32,32,0,29,28,22,28,0,home,3.5,211.0,140.0,-160.0,3.0,107.5,0.0,2,True
2022,2021-11-06,True,False,lal,por,90,105,14,22,26,28,0,36,15,42,12,0,home,5.5,223.5,180.0,-205.0,0.5,108.0,1.0,0,True
2022,2021-11-06,True,False,utah,mia,115,118,24,28,26,37,0,27,28,32,31,0,home,0.0,212.0,-110.0,-110.0,1.0,107.5,1.0,1,True
2022,2021-11-06,True,False,hou,den,94,95,27,20,24,23,0,26,20,26,23,0,home,11.5,215.0,500.0,-700.0,8.0,103.0,0.0,0,True
2022,2021-11-06,True,False,phi,chi,114,105,22,35,27,30,0,21,26,30,28,0,home,4.0,215.0,150.0,-170.0,5.0,102.5,0.0,1,False
2022,2021-11-07,True,False,bkn,tor,116,103,29,24,35,28,0,26,34,17,26,0,away,3.5,210.0,-155.0,135.0,3.5,103.5,1.0,1,False
2022,2021-11-07,True,False,ind,sac,94,91,27,21,26,20,0,19,24,24,24,0,home,2.5,225.0,120.0,-140.0,2.0,114.5,0.0,0,False
2022,2021-11-07,True,False,cle,ny,126,109,29,27,33,37,0,30,27,18,34,0,home,7.5,207.5,260.0,-310.0,6.0,100.5,0.0,1,False
2022,2021-11-07,True,False,utah,orl,100,107,15,37,33,15,0,28,22,25,32,0,away,11.0,211.0,-700.0,500.0,6.0,109.0,0.0,0,True
2022,2021-11-07,True,False,mil,wsh,94,101,24,28,19,23,0,26,23,33,19,0,away,1.0,219.5,-115.0,-105.0,0.5,112.5,0.0,0,True
2022,2021-11-07,True,False,sa,okc,94,99,28,27,14,25,0,14,31,34,20,0,away,3.5,213.5,-165.0,145.0,1.0,104.0,0.0,0,True
2022,2021-11-07,True,False,hou,gs,107,120,32,29,22,24,0,37,32,34,17,0,home,13.0,218.5,650.0,-1000.0,5.5,106.5,2.0,1,True
2022,2021-11-07,True,False,cha,lac,106,120,39,19,29,19,0,31,30,28,31,0,home,6.0,224.5,210.0,-250.0,3.0,108.5,1.0,1,True
2022,2021-11-08,True,False,cha,lal,123,126,26,34,27,28,8,29,32,33,21,11,home,2.5,225.5,115.0,-135.0,1.0,107.5,1.0,1,True
2022,2021-11-08,True,False,phx,sac,109,104,34,33,31,11,0,28,36,12,28,0,away,3.5,224.0,-155.0,135.0,2.0,113.5,1.0,0,False
2022,2021-11-08,True,False,atl,gs,113,127,34,31,20,28,0,32,29,41,25,0,home,3.5,222.0,140.0,-160.0,2.5,108.0,1.0,1,True
2022,2021-11-08,True,False,mia,den,96,113,25,24,21,26,0,30,34,27,22,0,away,1.5,203.0,-125.0,105.0,5.0,100.0,0.0,1,True
2022,2021-11-08,True,False,min,mem,118,125,34,20,38,21,5,34,24,23,32,12,home,4.5,221.0,165.0,-185.0,2.0,105.0,1.0,1,True
2022,2021-11-08,True,False,bkn,chi,95,118,27,30,21,17,0,35,16,25,42,0,home,0.0,216.5,100.0,-120.0,1.0,104.5,1.0,0,True
2022,2021-11-08,True,False,ny,phi,103,96,28,30,14,31,0,21,23,25,27,0,away,2.0,213.5,-125.0,105.0,2.0,103.5,1.0,0,False
2022,2021-11-08,True,False,no,dal,92,108,27,20,22,23,0,22,29,27,30,0,home,9.0,210.5,330.0,-400.0,4.5,107.0,1.0,0,True
2022,2021-11-09,True,False,mil,phi,118,109,30,31,30,27,0,39,19,35,16,0,away,6.5,215.0,-280.0,240.0,4.5,109.0,1.0,1,False
2022,2021-11-09,True,False,atl,utah,98,110,28,22,30,18,0,30,32,33,15,0,home,8.5,223.0,300.0,-360.0,2.0,107.5,1.0,0,True
2022,2021-11-09,True,False,por,lac,109,117,26,29,24,30,0,33,23,27,34,0,home,3.0,220.0,125.0,-145.0,1.0,107.0,1.0,1,True
2022,2021-11-10,True,False,sac,sa,117,136,20,34,33,30,0,34,37,33,32,0,home,1.0,222.5,-105.0,-115.0,5.0,108.0,1.0,1,True
2022,2021-11-10,True,False,mia,lal,117,120,25,32,29,26,5,28,27,27,30,8,away,5.5,215.0,-220.0,190.0,3.0,103.5,0.0,1,True
2022,2021-11-10,True,False,min,gs,110,123,28,26,30,26,0,31,38,24,30,0,home,7.5,222.5,265.0,-320.0,0.5,107.0,1.0,1,True
2022,2021-11-10,True,False,ind,den,98,101,20,24,21,33,0,23,21,25,32,0,away,3.0,205.0,-150.0,130.0,3.0,104.0,0.0,0,True
2022,2021-11-10,True,False,por,phx,109,119,26,21,30,32,0,27,33,27,32,0,home,5.0,225.0,180.0,-210.0,1.5,109.5,1.0,1,True
2022,2021-11-10,True,False,dal,chi,107,117,33,21,26,27,0,32,29,34,22,0,home,3.5,215.0,145.0,-165.0,0.5,103.0,1.0,1,True
2022,2021-11-10,True,False,wsh,cle,97,94,24,20,24,29,0,22,27,25,20,0,away,3.5,208.5,-160.0,140.0,4.0,101.0,0.0,0,False
2022,2021-11-10,True,False,cha,mem,118,108,34,26,21,37,0,36,16,26,30,0,home,4.5,228.0,170.0,-190.0,4.0,110.5,0.0,0,False
2022,2021-11-10,True,False,det,hou,112,104,23,26,33,30,0,21,29,29,25,0,home,2.5,211.5,120.0,-140.0,1.5,103.0,0.0,1,False
2022,2021-11-10,True,False,mil,ny,112,100,31,20,31,30,0,22,20,24,34,0,home,3.5,216.0,140.0,-160.0,4.0,108.0,0.0,0,False
2022,2021-11-10,True,False,tor,bos,88,104,25,21,22,20,0,33,29,18,24,0,home,3.0,206.0,145.0,-165.0,3.5,101.0,1.0,0,True
2022,2021-11-10,True,False,bkn,orl,123,90,28,37,29,29,0,23,30,22,15,0,away,10.0,211.0,-500.0,400.0,2.5,104.0,1.0,1,False
2022,2021-11-10,True,False,okc,no,108,100,28,28,29,23,0,29,19,23,29,0,home,4.0,208.5,160.0,-180.0,4.0,102.0,0.0,0,False
2022,2021-11-11,True,False,tor,phi,115,109,27,25,29,34,0,30,27,21,31,0,home,4.0,212.0,155.0,-175.0,1.0,104.0,0.0,1,False
2022,2021-11-11,True,False,ind,utah,111,100,32,28,25,26,0,30,21,26,23,0,home,10.5,215.0,425.0,-550.0,10.5,105.5,0.0,0,False
2022,2021-11-11,True,False,mia,lac,109,112,40,18,20,31,0,25,31,30,26,0,home,5.5,211.5,190.0,-220.0,5.0,104.5,0.0,1,True
2022,2021-11-12,True,False,chi,gs,93,119,29,16,17,31,0,23,28,35,33,0,home,5.5,222.0,190.0,-220.0,1.0,112.0,1.0,0,True
